Date,Open,High,Low,Close,Adj Close,Volume
2021-12-31,92.58000183105469,93.7300033569336,92.5,93.36000061035156,87.52667236328125,4811800
2022-01-03,93.41999816894531,93.6500015258789,90.54000091552734,91.66000366210938,85.93290710449219,7864400
2022-01-04,91.6500015258789,91.93000030517578,90.62000274658203,90.68000030517578,85.01412963867188,8379100
2022-01-05,90.27999877929688,91.5,89.68000030517578,89.7300033569336,84.12349700927734,6722300
2022-01-06,89.08999633789062,89.36000061035156,85.6500015258789,85.7699966430664,80.4109115600586,12658600
2022-01-07,85.7699966430664,86.87000274658203,84.51000213623047,86.41000366210938,81.01093292236328,13359300
2022-01-10,85.80000305175781,86.36000061035156,83.73999786376953,84.29000091552734,79.02339172363281,11378700
2022-01-11,83.83000183105469,85.01000213623047,83.68000030517578,84.79000091552734,79.4921646118164,8395900
2022-01-12,84.27999877929688,85.80999755859375,84.0999984741211,85.08999633789062,79.7734146118164,6484000
2022-01-13,85.58000183105469,85.80999755859375,84.72000122070312,84.9000015258789,79.59527587890625,7203100
2022-01-14,84.87999725341797,85.1500015258789,82.66999816894531,83.19999694824219,78.00149536132812,11084300
2022-01-18,82.0,82.16999816894531,80.69999694824219,81.25,76.17333221435547,10848100
2022-01-19,81.04000091552734,83.3499984741211,81.0,82.58999633789062,77.42960357666016,9673900
2022-01-20,83.31999969482422,85.27999877929688,83.1500015258789,83.51000213623047,78.2921371459961,12028900
2022-01-21,83.69999694824219,83.93000030517578,81.83000183105469,82.5999984741211,77.43898010253906,12809100
2022-01-24,81.6500015258789,82.05000305175781,79.23999786376953,81.91999816894531,76.80148315429688,14689800
2022-01-25,78.19999694824219,80.19000244140625,74.79000091552734,75.0999984741211,70.40760040283203,22925000
2022-01-26,76.5,76.52999877929688,72.36000061035156,72.63999938964844,68.10131072998047,24721700
2022-01-27,73.30000305175781,74.38999938964844,72.41000366210938,72.51000213623047,67.97943115234375,21250600
2022-01-28,72.31999969482422,72.94999694824219,69.79000091552734,72.5,67.97004699707031,25537100
2022-01-31,72.91000366210938,78.30000305175781,72.75,78.12000274658203,73.23889923095703,21787800
2022-02-01,78.04000091552734,79.47000122070312,76.02999877929688,77.2300033569336,72.40452575683594,12082900
2022-02-02,77.41999816894531,78.01000213623047,76.83000183105469,77.7300033569336,72.87328338623047,8397700
2022-02-03,76.55999755859375,77.29000091552734,75.43000030517578,75.7699966430664,71.03572845458984,7960700
2022-02-04,75.0999984741211,76.83999633789062,74.54000091552734,76.01000213623047,71.26074981689453,12132000
2022-02-07,76.0,76.12000274658203,75.30000305175781,75.68000030517578,70.95137023925781,8184500
2022-02-08,75.75,76.75,75.22000122070312,75.45999908447266,70.74510192871094,6758500
2022-02-09,76.61000061035156,77.2699966430664,76.31999969482422,76.66000366210938,71.87013244628906,7390900
2022-02-10,74.91000366210938,76.8499984741211,74.69999694824219,75.44999694824219,70.73573303222656,9673300
2022-02-11,75.9000015258789,76.69999694824219,74.66999816894531,74.95999908447266,70.2763442993164,8999100
2022-02-14,74.94999694824219,75.30999755859375,73.87999725341797,74.91999816894531,70.23885345458984,8329200
2022-02-15,75.7300033569336,76.47000122070312,74.73999786376953,75.08999633789062,70.3982162475586,9102000
2022-02-16,75.12999725341797,75.63999938964844,74.4800033569336,75.2300033569336,70.52947998046875,7505100
2022-02-17,74.72000122070312,75.83999633789062,74.48999786376953,75.37999725341797,70.67009735107422,10093100
2022-02-18,74.95999908447266,75.80999755859375,73.81999969482422,74.1500015258789,69.5169677734375,9558600
2022-02-22,73.93000030517578,74.45999908447266,73.2699966430664,73.77999877929688,69.17007446289062,8233400
2022-02-23,74.22000122070312,74.41999816894531,72.22000122070312,72.31999969482422,67.80130004882812,7837100
2022-02-24,71.0,75.77999877929688,70.73999786376953,75.44000244140625,70.72635650634766,15750400
2022-02-25,76.12000274658203,77.23999786376953,75.22000122070312,77.16000366210938,72.33888244628906,12609500
2022-02-28,77.08999633789062,78.87000274658203,76.80000305175781,78.2699966430664,73.78594207763672,16345600
2022-03-01,78.06999969482422,78.83000183105469,76.54000091552734,77.44000244140625,73.00350189208984,13930300
2022-03-02,77.29000091552734,77.80999755859375,76.48999786376953,77.55000305175781,73.1072006225586,6988700
2022-03-03,77.8499984741211,79.36000061035156,77.66000366210938,78.79000091552734,74.27616119384766,10075500
2022-03-04,78.93000030517578,80.44999694824219,78.4800033569336,80.20999908447266,75.61482238769531,8996400
2022-03-07,80.95999908447266,84.38999938964844,80.72000122070312,84.18000030517578,79.35737609863281,19948900
2022-03-08,84.30999755859375,85.4000015258789,81.73999786376953,81.94999694824219,77.25511932373047,14717600
2022-03-09,82.37999725341797,82.4800033569336,80.11000061035156,80.31999969482422,75.71849822998047,12710000
2022-03-10,79.55999755859375,80.45999908447266,78.44000244140625,80.16000366210938,75.56767272949219,9554300
2022-03-11,80.30000305175781,81.08999633789062,79.23999786376953,79.30000305175781,74.75695037841797,7230600
2022-03-14,79.68000030517578,80.63999938964844,78.69999694824219,79.27999877929688,74.73808288574219,7133800
2022-03-15,80.19999694824219,82.26000213623047,80.0999984741211,81.9800033569336,77.28340911865234,9567000
2022-03-16,81.8499984741211,82.73999786376953,80.83999633789062,82.51000213623047,77.78304290771484,8261200
2022-03-17,82.55999755859375,83.23999786376953,82.41999816894531,82.69000244140625,77.9527359008789,6341900
2022-03-18,82.91999816894531,83.48999786376953,82.23999786376953,82.37000274658203,77.65107727050781,13470800
2022-03-21,82.0,82.76000213623047,81.48999786376953,81.80000305175781,77.11371612548828,7181700
2022-03-22,81.87000274658203,82.95999908447266,81.41999816894531,82.8499984741211,78.10356140136719,8516800
2022-03-23,82.4800033569336,83.0999984741211,82.01000213623047,82.56999969482422,77.83960723876953,6125800
2022-03-24,82.91000366210938,83.79000091552734,82.76000213623047,83.69999694824219,78.90487670898438,5498000
2022-03-25,84.08999633789062,84.23999786376953,83.20999908447266,83.94000244140625,79.13111114501953,5481000
2022-03-28,84.05000305175781,84.72000122070312,83.68000030517578,84.43000030517578,79.5930404663086,6177700
2022-03-29,85.0,85.04000091552734,83.6500015258789,84.62000274658203,79.77216339111328,8954300
2022-03-30,85.12999725341797,85.77999877929688,84.62999725341797,85.5,80.60173797607422,6829300
2022-03-31,85.05999755859375,86.27999877929688,84.70999908447266,84.70999908447266,79.85700225830078,10082800
2022-04-01,84.48999786376953,85.80000305175781,84.12999725341797,85.70999908447266,80.79972839355469,6453800
2022-04-04,85.63999938964844,85.91000366210938,84.63999938964844,85.62000274658203,80.71487426757812,6465700
2022-04-05,85.86000061035156,87.44999694824219,85.72000122070312,86.33000183105469,81.38418579101562,7203200
2022-04-06,86.16999816894531,86.5199966430664,85.43000030517578,86.48999786376953,81.53502655029297,7621900
2022-04-07,86.30000305175781,87.29000091552734,85.69999694824219,87.08000183105469,82.09122467041016,7817400
2022-04-08,87.16000366210938,87.5199966430664,85.95999908447266,86.08999633789062,81.1579360961914,5731600
2022-04-11,86.1500015258789,86.22000122070312,84.3499984741211,84.58000183105469,79.73445129394531,6745200
2022-04-12,84.44999694824219,84.83999633789062,83.37999725341797,83.88999938964844,79.08397674560547,8714800
2022-04-13,84.37000274658203,84.4800033569336,83.08000183105469,83.55000305175781,78.76345825195312,7858500
2022-04-14,83.55000305175781,83.88999938964844,82.77999877929688,82.80999755859375,78.06584930419922,7164100
2022-04-18,83.0,83.61000061035156,81.05999755859375,81.70999908447266,77.02886199951172,6279100
2022-04-19,81.76000213623047,82.0999984741211,81.11000061035156,81.83000183105469,77.14199829101562,8104800
2022-04-20,83.02999877929688,83.02999877929688,81.31999969482422,81.51000213623047,76.84033203125,8457000
2022-04-21,80.31999969482422,81.0,75.9800033569336,76.18000030517578,71.81568145751953,17712800
2022-04-22,76.16999816894531,76.37000274658203,73.87999725341797,73.94999694824219,69.71343994140625,15284800
2022-04-25,74.0,74.51000213623047,71.58999633789062,74.04000091552734,69.79828643798828,15697900
2022-04-26,74.05000305175781,74.97000122070312,73.48999786376953,73.56999969482422,69.35521697998047,10971600
2022-04-27,73.83000183105469,75.13999938964844,73.19000244140625,73.2699966430664,69.07239532470703,10989600
2022-04-28,73.5,73.91000366210938,72.7699966430664,73.48999786376953,69.27979278564453,11325600
2022-04-29,72.87999725341797,73.44999694824219,70.87999725341797,71.0199966430664,66.95130157470703,14912900
2022-05-02,71.0999984741211,71.51000213623047,68.5199966430664,69.87000274658203,65.86717224121094,14338100
2022-05-03,70.0,71.52999877929688,69.56999969482422,70.76000213623047,66.70618438720703,10419900
2022-05-04,72.0,73.33000183105469,70.7300033569336,73.05999755859375,68.87442016601562,10859600
2022-05-05,72.69999694824219,72.97000122070312,71.19999694824219,71.83999633789062,67.72431945800781,10382300
