Date,Open,High,Low,Close,Adj Close,Volume
2021-12-31,20.979999542236328,21.520000457763672,20.799999237060547,20.8700008392334,20.8700008392334,1665900
2022-01-03,21.190000534057617,21.709999084472656,20.40999984741211,21.549999237060547,21.549999237060547,3109300
2022-01-04,22.350000381469727,22.350000381469727,20.639999389648438,21.530000686645508,21.530000686645508,3730700
2022-01-05,21.3799991607666,21.469999313354492,19.68000030517578,19.780000686645508,19.780000686645508,4305800
2022-01-06,19.799999237060547,19.860000610351562,18.549999237060547,19.149999618530273,19.149999618530273,4645800
2022-01-07,19.209999084472656,20.030000686645508,19.030000686645508,19.3799991607666,19.3799991607666,2508700
2022-01-10,19.079999923706055,19.639999389648438,18.6299991607666,19.6200008392334,19.6200008392334,2294300
2022-01-11,19.6200008392334,20.469999313354492,19.3799991607666,20.309999465942383,20.309999465942383,2765200
2022-01-12,20.579999923706055,21.25,20.360000610351562,20.3799991607666,20.3799991607666,2881300
2022-01-13,21.040000915527344,21.489999771118164,20.040000915527344,20.110000610351562,20.110000610351562,2953500
2022-01-14,19.860000610351562,20.559999465942383,19.739999771118164,20.15999984741211,20.15999984741211,2227500
2022-01-18,19.549999237060547,20.1299991607666,19.309999465942383,19.34000015258789,19.34000015258789,2625200
2022-01-19,19.389999389648438,19.729999542236328,18.889999389648438,18.920000076293945,18.920000076293945,2550800
2022-01-20,19.329999923706055,20.18000030517578,19.010000228881836,19.020000457763672,19.020000457763672,2772800
2022-01-21,18.110000610351562,18.43000030517578,15.699999809265137,15.800000190734863,15.800000190734863,11419300
2022-01-24,14.699999809265137,16.780000686645508,14.319999694824219,16.709999084472656,16.709999084472656,7110400
2022-01-25,16.229999542236328,16.780000686645508,15.960000038146973,16.280000686645508,16.280000686645508,3434900
2022-01-26,16.850000381469727,17.350000381469727,15.84000015258789,15.989999771118164,15.989999771118164,4116900
2022-01-27,16.350000381469727,16.399999618530273,15.09000015258789,15.119999885559082,15.119999885559082,2999400
2022-01-28,15.140000343322754,15.479999542236328,14.569999694824219,15.329999923706055,15.329999923706055,3380700
2022-01-31,15.470000267028809,16.790000915527344,15.449999809265137,16.780000686645508,16.780000686645508,4785500
2022-02-01,16.780000686645508,17.0,16.229999542236328,16.549999237060547,16.549999237060547,2545600
2022-02-02,16.739999771118164,16.75,15.609999656677246,15.760000228881836,15.760000228881836,2414300
2022-02-03,15.279999732971191,15.8100004196167,14.789999961853027,15.09000015258789,15.09000015258789,3975000
2022-02-04,15.210000038146973,16.010000228881836,15.100000381469727,15.859999656677246,15.859999656677246,2719300
2022-02-07,15.859999656677246,16.270000457763672,15.380000114440918,15.619999885559082,15.619999885559082,2249300
2022-02-08,15.699999809265137,16.110000610351562,15.550000190734863,16.100000381469727,16.100000381469727,2511700
2022-02-09,17.100000381469727,17.290000915527344,16.329999923706055,17.15999984741211,17.15999984741211,4592200
2022-02-10,16.809999465942383,17.690000534057617,16.6200008392334,16.770000457763672,16.770000457763672,3316100
2022-02-11,16.770000457763672,17.229999542236328,15.970000267028809,16.149999618530273,16.149999618530273,3032000
2022-02-14,15.989999771118164,16.479999542236328,15.649999618530273,15.829999923706055,15.829999923706055,3047800
2022-02-15,16.510000228881836,17.18000030517578,16.450000762939453,17.09000015258789,17.09000015258789,3435000
2022-02-16,16.959999084472656,17.190000534057617,16.540000915527344,16.829999923706055,16.829999923706055,3319700
2022-02-17,16.149999618530273,17.3700008392334,15.779999732971191,16.329999923706055,16.329999923706055,4422300
2022-02-18,16.15999984741211,16.420000076293945,15.359999656677246,15.6899995803833,15.6899995803833,3379500
2022-02-22,15.220000267028809,15.710000038146973,14.899999618530273,14.989999771118164,14.989999771118164,2847800
2022-02-23,15.199999809265137,15.359999656677246,14.720000267028809,14.84000015258789,14.84000015258789,3259300
2022-02-24,14.079999923706055,16.93000030517578,14.0,16.889999389648438,16.889999389648438,4931400
2022-02-25,16.799999237060547,17.079999923706055,16.219999313354492,16.809999465942383,16.809999465942383,4019100
2022-02-28,17.360000610351562,18.200000762939453,17.18000030517578,17.93000030517578,17.93000030517578,4682300
2022-03-01,18.0,18.290000915527344,17.559999465942383,18.0,18.0,4697000
2022-03-02,17.920000076293945,17.979999542236328,16.81999969482422,17.719999313354492,17.719999313354492,3680900
2022-03-03,17.799999237060547,17.84000015258789,16.959999084472656,17.059999465942383,17.059999465942383,2221700
2022-03-04,17.030000686645508,17.829999923706055,16.56999969482422,16.81999969482422,16.81999969482422,3975100
2022-03-07,17.299999237060547,18.149999618530273,17.079999923706055,17.399999618530273,17.399999618530273,4145000
2022-03-08,17.90999984741211,21.389999389648438,17.899999618530273,20.65999984741211,20.65999984741211,16497000
2022-03-09,20.43000030517578,21.110000610351562,19.25,20.8700008392334,20.8700008392334,6060900
2022-03-10,20.75,20.979999542236328,19.739999771118164,20.889999389648438,20.889999389648438,3777600
2022-03-11,21.079999923706055,21.950000762939453,20.229999542236328,20.5,20.5,4082800
2022-03-14,20.440000534057617,20.440000534057617,18.350000381469727,18.68000030517578,18.68000030517578,5110700
2022-03-15,18.489999771118164,19.799999237060547,17.520000457763672,19.149999618530273,19.149999618530273,4476300
2022-03-16,19.299999237060547,20.200000762939453,19.049999237060547,20.200000762939453,20.200000762939453,4177700
2022-03-17,20.010000228881836,20.639999389648438,19.770000457763672,20.540000915527344,20.540000915527344,3321100
2022-03-18,20.40999984741211,20.979999542236328,20.15999984741211,20.530000686645508,20.530000686645508,4863900
2022-03-21,20.399999618530273,20.940000534057617,19.889999389648438,20.43000030517578,20.43000030517578,1952400
2022-03-22,20.34000015258789,21.780000686645508,20.309999465942383,21.040000915527344,21.040000915527344,3100000
2022-03-23,20.600000381469727,21.670000076293945,20.5,20.950000762939453,20.950000762939453,2198900
